Current Value of Stock,Expected Value of Stock,Error in expected value of stock,Percentage of portfolio,Percentage of sector,Sector of stock,Buy/Sell/Keep,Positive,Negative,Neutral,Total,Neutral_Pos,Neutral_Neg
155.71,155.475,2.0900000000000034,4.357919455590459,19.842780225360414,IT,Buy,35.5562201,7.027511962,3344,57.41626794,35.5562201,12.55185205
155.79,154.695,2.8899999999999864,1.6675175892872542,8.00807378416373,IT,Buy,33.92417528,6.154603644,4062,59.92122107,33.92417528,9.173990599
155.43,153.84,2.25,2.070436056881901,7.671231091179406,IT,Buy,34.78908189,8.387096774,4030,56.82382134,34.78908189,14.50388346
154.5,154.91000000000003,1.7849999999999966,1.1837764163666231,13.576601540043315,IT,Buy,41.99066874,7.220617641,4501,50.78871362,41.99066874,19.37251205
154.3,157.195,3.3700000000000045,2.1420407328434923,14.311402831575414,IT,Buy,41.25514403,7.124485597,3888,51.62037037,41.25514403,18.44472325
155.81,157.505,3.25,4.864373596666271,18.650808591863942,IT,Buy,39.07346748,7.089377632,4274,53.83715489,39.07346748,16.19283077
158.46,156.66500000000002,2.3399,2.9338834259893782,17.78263314313903,IT,Buy,38.28402367,8.017751479,3380,53.69822485,38.28402367,17.26013465
157.5,154.67000000000002,4.184200000000004,0.6351437294739357,10.096868796580843,IT,Buy,38.28402367,8.017751479,3380,53.69822485,38.28402367,17.26013465
155.53,153.64,2.8799999999999955,1.220396977773837,5.727461643960903,IT,Buy,38.83463542,7.389322917,3072,53.77604167,38.83463542,16.55388927
152.79,155.535,3.740000000000009,1.8987393053624269,8.38678103683972,IT,Keep,37.76966479,5.80816462,3013,56.42217059,37.76966479,12.32660206
154.12,156.5,2.7331999999999823,1.5993593228595957,15.743647027050391,IT,Buy,35.88453969,5.248195933,4573,58.86726438,35.88453969,9.321539578
157.28,156.66,4.100000000000023,3.672655059107628,16.008473617721815,IT,Buy,32.69466961,4.642593957,4071,62.66273643,32.69466961,4.920465552
155.0,157.60500000000002,4.5,2.9094321315918923,15.90960550316307,IT,Buy,33.98359566,6.495233873,4511,59.52117047,33.98359566,9.914671428
