Current Value of Stock,Expected Value of Stock,Error in expected value of stock,Percentage of portfolio,Percentage of sector,Sector of stock,Buy/Sell/Keep,Positive,Negative,Neutral,Total,Neutral_Pos,Neutral_Neg
49.18,49.72,0.6200000000000045,3.4293793000177133,6.466634791797154,IT,Sell,31.76470588,5.882352941,85,62.35294118,34.66107881,5.882352941
49.85,50.09,0.4399999999999977,1.0116509323807223,13.873946273158937,IT,Sell,25.97402597,7.792207792,77,66.23376623,32.75122395,7.792207792
49.91,50.209999999999994,0.5799999999999983,3.867323490144163,9.709271447812652,IT,Sell,28.15533981,6.796116505,103,65.04854369,33.74731525,6.796116505
50.19,50.54,0.3299999999999983,3.0453438013918577,15.098681026284872,IT,Sell,23.33333333,6.666666667,90,70.0,33.87676508,6.666666667
50.5,50.57,0.46999999999999886,0.9844690350985841,9.195546699350668,IT,Sell,22.5,8.75,80,68.75,31.79343175,8.75
50.43,50.935,0.7000000000000028,2.0926130385498927,9.365886529658063,IT,Sell,27.39726027,6.849315068,73,65.75342466,33.69411668,6.849315068
50.75,51.405,0.7899999999999991,3.607252040310044,16.707807549215353,IT,Sell,27.02702703,9.459459459,74,63.51351351,31.08397229,9.459459459
51.36,51.57,0.5050000000000026,0.6614874939657757,19.19753895007456,IT,Sell,31.46067416,7.865168539,89,60.6741573,32.67826321,7.865168539
51.54,52.305,0.990000000000002,1.7900559279271882,9.695456423949757,IT,Sell,22.61904762,9.523809524,84,67.85714286,31.01962223,9.523809524
51.86,52.305,0.9099999999999966,3.1691803451690546,19.96276271895917,IT,Sell,27.82608696,3.47826087,115,68.69565217,37.06517088,3.47826087
52.67,51.35,1.2450000000000045,4.013763217134916,13.837791981673334,IT,Sell,39.77272727,10.22727273,88,50.0,39.77272727,19.68384098
51.74,51.225,0.9849999999999994,4.596457234786373,17.146368485458893,IT,Buy,28.42105263,11.57894737,95,60.0,28.96448438,11.57894737
50.86,51.495000000000005,0.7199999999999989,4.91487159779084,17.124554617144135,IT,Sell,41.09589041,5.479452055,73,53.42465753,41.09589041,11.51136278
51.36,50.69,1.3699999999999974,2.160132726459563,15.611581673274673,IT,Sell,26.19047619,10.71428571,84,63.0952381,29.82914604,10.71428571
51.25,49.065,2.6400000000000006,3.33626172856431,15.346520474133502,IT,Sell,21.73913043,8.695652174,115,69.56521739,31.84777957,8.695652174
50.04,48.364999999999995,2.6998999999999995,4.267156892355829,16.849699479042627,IT,Sell,25.75757576,4.545454545,66,69.6969697,35.99797721,4.545454545
47.33,49.035,1.0300000000000011,3.746088989986415,18.355331841585155,IT,Sell,35.55555556,6.666666667,90,57.77777778,35.55555556,8.345457137
49.2,47.965,2.309999999999995,3.17221107435051,10.825817089412958,IT,Sell,20.77922078,15.58441558,77,63.63636364,24.95901617,15.58441558
49.09,47.655,2.230399999999996,3.818489873829443,12.99165781555686,IT,Sell,37.97468354,6.329113924,79,55.69620253,37.97468354,10.08947964
47.58,48.185,0.7668000000000035,4.592082832866668,17.818138465374986,IT,Sell,22.0,9.0,100,69.0,31.54343175,9.0
48.22,48.25,0.9099999999999966,2.046982945476992,17.130517992404993,IT,Sell,57.72357724,4.06504065,123,38.21138211,57.72357724,25.31022679
48.01,48.82,1.3800000000000026,0.5532320670487961,9.86643821196942,IT,Sell,33.61344538,16.80672269,119,49.57983193,33.61344538,26.68345901
48.19,50.17,1.2550000000000026,1.5998961133567997,16.924814756012495,IT,Sell,37.23404255,7.446808511,94,55.31914894,37.23404255,11.58422782
49.7,50.629999999999995,0.6499999999999986,2.4118071620268577,14.642914505100421,IT,Sell,25.80645161,7.52688172,93,66.66666667,33.01655003,7.52688172
50.55,50.045,0.6550000000000011,4.757897746980772,5.591446555821865,IT,Sell,24.46808511,6.382978723,94,69.14893617,34.16045303,6.382978723
50.2,49.65,0.9100000000000037,4.5154486919817405,13.33861177145769,IT,Sell,28.92561983,4.132231405,121,66.94214876,36.41120034,4.132231405
49.87,49.59,0.6499999999999986,2.1714829212641513,15.313522003394636,IT,Sell,40.24390244,1.219512195,82,58.53658537,40.24390244,2.139495075
49.59,50.144999999999996,0.9500000000000028,4.423784250370185,7.361677363933868,IT,Sell,31.68316832,5.940594059,101,62.37623762,34.60283769,5.940594059
49.79,50.88,0.759999999999998,3.0502528613698963,6.874850073766963,IT,Sell,23.68421053,9.210526316,76,67.10526316,31.33290544,9.210526316
50.59,50.9,0.865000000000002,3.67677868848702,15.008192253377894,IT,Sell,30.58823529,7.058823529,85,62.35294118,33.48460822,7.058823529
51.07,50.865,0.8299999999999983,4.232390837300855,14.816936281101768,IT,Buy,25.71428571,7.142857143,70,67.14285714,33.4005746,7.142857143
51.06,50.335,1.5450000000000017,4.784628381899003,18.583817256476205,IT,Sell,30.23255814,5.813953488,86,63.95348837,34.72947826,5.813953488
50.96,49.825,1.2449999999999974,4.3692952151770665,19.306698844148173,IT,Sell,23.68421053,2.631578947,76,73.68421053,37.91185281,2.631578947
49.33,50.595,1.6400000000000006,0.8653729290873172,6.668099153852937,IT,Sell,28.57142857,8.571428571,70,62.85714286,31.97200318,8.571428571
49.9,51.53,0.5700000000000003,2.662512286092784,9.94726090383611,IT,Sell,20.0,11.42857143,105,68.57142857,29.11486032,11.42857143
51.56,51.39,0.7800000000000011,2.021937833154701,12.163086553401556,IT,Sell,39.77272727,2.272727273,88,57.95454545,39.77272727,3.774750073
51.06,52.035,0.6949999999999932,1.6755522945523371,11.419406061453959,IT,Sell,15.2173913,13.04347826,92,71.73913043,27.49995348,13.04347826
