Current Value of Stock,Expected Value of Stock,Error in expected value of stock,Percentage of portfolio,Percentage of sector,Sector of stock,Buy/Sell/Keep,Positive,Negative,Neutral,Total,Neutral_Pos,Neutral_Neg
35.4,35.44,0.17999999999999972,4.091919966017366,11.875690721232035,Health,Sell,28.39506173,4.938271605,162,66.66666667,30.09980207,4.938271605
35.45,35.5,0.19000000000000483,0.5506252612237725,15.499650113887142,Health,Keep,28.22580645,4.032258065,124,67.74193548,31.0058156,4.032258065
35.51,35.505,0.269999999999996,4.210515274995524,17.67301253996878,Health,Sell,22.60869565,6.086956522,115,71.30434783,28.95111715,6.086956522
35.52,35.72,0.36999999999999744,0.5203444435670992,17.77408149902214,Health,Sell,24.79338843,4.132231405,121,71.07438017,30.90584227,4.132231405
35.59,36.075,0.5349999999999966,0.686900178592719,11.218574278914629,Health,Sell,24.73867596,8.710801394,287,66.55052265,26.32727228,8.710801394
35.94,36.235,0.3999999999999986,1.188483548977585,15.108944996161558,Health,Sell,29.29936306,7.006369427,157,63.69426752,29.29936306,8.274028232
36.21,36.32,0.490000000000002,0.9933323683560742,5.962141759601332,Health,Sell,17.36842105,4.210526316,190,78.42105263,30.82754735,4.210526316
36.29,36.275000000000006,0.5700000000000003,2.713697291560381,9.515545642408547,Health,Sell,16.22418879,5.014749263,339,78.76106195,30.02332441,5.014749263
36.49,35.875,0.6750000000000043,1.1207186903748254,17.253522192921466,Health,Keep,21.88841202,3.862660944,233,74.24892704,31.17541273,3.862660944
36.12,35.625,0.37000000000000455,4.425003673230174,7.08036327499034,Health,Sell,23.96313364,4.147465438,217,71.88940092,30.89060823,4.147465438
35.69,35.53,0.490000000000002,1.5120517000004003,15.506674275347697,Health,Sell,25.74257426,2.475247525,202,71.78217822,32.56282615,2.475247525
35.56,35.53,0.45000000000000284,4.560065837339929,10.459762628690255,Health,Sell,33.78378378,5.405405405,222,60.81081081,33.78378378,9.55652092
35.32,36.0,0.5700000000000003,4.7156710099227395,19.1815325316057,Health,Buy,27.06422018,4.587155963,218,68.34862385,30.4509177,4.587155963
35.79,36.47,0.5700000000000003,3.5338871804048706,13.046230292427701,Health,Buy,36.39575972,6.713780919,283,56.89045936,36.39575972,14.78524788
36.36,36.605000000000004,0.3299999999999983,3.5067313014980854,16.306372365284943,Health,Sell,32.61802575,4.291845494,233,63.09012876,32.61802575,6.163643059
36.57,36.56,0.5499999999999972,4.3016457943056565,12.150243820380789,Health,Sell,40.37558685,5.633802817,213,53.99061033,40.37558685,16.60511881
36.66,37.005,0.5150000000000006,2.9131586772302587,6.743817456503607,Health,Sell,38.75968992,10.07751938,258,51.1627907,38.75968992,23.87665501
36.81,37.144999999999996,0.28999999999999915,3.3614204058792274,15.292061301212527,Health,Sell,34.64285714,3.928571429,280,61.42857143,34.64285714,7.461926324
37.16,37.055,0.3499999999999943,4.911100229015289,19.920301076392725,Health,Sell,29.05982906,3.846153846,234,67.09401709,31.19191982,3.846153846
37.17,36.72,0.7150000000000034,4.831080588210327,10.60344470427745,Health,Sell,24.77477477,4.054054054,222,71.17117117,30.98401961,4.054054054
36.98,36.4125,0.4100000000000037,2.1078539549261834,5.338333050043261,Health,Sell,23.95209581,5.988023952,167,70.05988024,29.05004972,5.988023952
36.585,36.2,0.3300000000000054,2.413575304455935,19.096143381832032,Health,Sell,34.76190476,5.714285714,210,59.52380952,34.76190476,11.15240252
36.26,36.150000000000006,0.3200000000000003,4.9158229135202705,18.67771654001168,Health,Buy,33.51955307,4.469273743,179,62.01117318,33.51955307,7.420026888
36.09,36.32,0.23000000000000398,0.6944516766516109,17.713624401190373,Health,Sell,28.46153846,2.307692308,130,69.23076923,32.73038137,2.307692308
36.31,36.364999999999995,0.28000000000000114,4.441272208818183,14.010996277225425,Health,Sell,35.44973545,1.587301587,189,62.96296296,35.44973545,3.586264952
36.36,36.224999999999994,0.2700000000000031,0.6081600164766576,13.687408993744704,Health,Sell,27.55905512,5.511811024,127,66.92913386,29.52626265,5.511811024
36.23,36.41,0.2749999999999986,2.6312479446483055,10.6584124077886,Health,Sell,31.13772455,2.994011976,167,65.86826347,32.04406169,2.994011976
36.38,36.58,0.5400000000000063,1.4949895837961638,5.267109593785525,Health,Sell,28.46715328,3.649635036,137,67.88321168,31.38843863,3.649635036
36.45,36.75,0.3149999999999977,2.6854103342791515,16.503191903689412,Health,Sell,34.65346535,5.940594059,202,59.40594059,34.65346535,11.49657979
36.71,36.84,0.2700000000000031,2.9487042228513536,13.091440486810026,Health,Sell,29.54545455,6.818181818,176,63.63636364,29.54545455,8.143744503
36.82,36.585,0.46999999999999886,1.0077050568248112,9.890893438976128,Health,Sell,36.4640884,3.867403315,181,59.66850829,36.4640884,9.16082135
36.72,36.425,0.277000000000001,1.0851163640152266,10.132703821843233,Health,Sell,28.08988764,6.460674157,356,65.4494382,28.57739951,6.460674157
36.44,36.405,0.29999999999999716,0.6318636558543718,10.238753918385374,Health,Sell,29.28176796,6.077348066,181,64.64088398,29.28176796,6.398390411
36.34,36.6,0.28000000000000114,3.8616531245479297,14.382427771598731,Health,Sell,34.85714286,12.0,175,53.14285714,34.85714286,23.81906919
36.64,36.585,0.3399999999999963,1.4692728500255257,11.697539125074535,Health,Sell,24.43181818,5.681818182,176,69.88636364,29.35625549,5.681818182
36.63,36.585,0.509999999999998,1.7175198511875658,5.37671490618655,Health,Sell,26.14379085,9.150326797,153,64.70588235,26.14379085,9.406370772
36.57,37.0,0.6049999999999969,1.206343914912295,16.88889086575723,Health,Sell,27.68361582,3.389830508,177,68.92655367,31.64824316,3.389830508
36.82,37.08,0.46999999999999886,3.3696650700110693,7.486353449730059,Health,Sell,30.68181818,7.386363636,176,61.93181818,30.68181818,10.41647178
37.17,37.065,0.7800000000000011,1.6949655383025568,10.722896737992448,Health,Sell,32.55813953,3.488372093,172,63.95348837,32.55813953,4.496810048
37.19,36.91,0.3400000000000034,4.369918113369208,8.159155033059122,Health,Sell,35.94771242,5.882352941,153,58.16993464,35.94771242,12.67434463
36.89,36.82,0.5399999999999991,1.9872306776809308,6.676239992883401,Health,Sell,29.47976879,4.046242775,173,66.47398844,30.9918309,4.046242775
36.82,36.96,0.33909999999999485,4.366580631253054,9.824803193461968,Health,Sell,34.59459459,4.864864865,185,60.54054054,34.59459459,9.28625065
36.99,37.099999999999994,0.44000000000000483,1.517471993545849,8.706891740608423,Health,Sell,27.86885246,7.650273224,183,64.48087432,27.86885246,8.131325229
36.97,38.155,1.7900000000000063,3.741481201929118,10.567735307312045,Health,Sell,18.6746988,7.228915663,166,74.09638554,27.80915801,7.228915663
37.3,39.010000000000005,0.6599999999999966,1.0058201984313038,16.075507264771353,Health,Sell,35.17241379,6.551724138,290,58.27586207,35.17241379,13.23778839
39.0,38.004999999999995,1.3999999999999986,2.3111234109542043,15.710295262180667,Health,Sell,28.14814815,6.666666667,270,65.18518519,28.37140701,6.666666667
38.21,37.480000000000004,1.1600000000000037,1.9109912429114972,10.080949619054216,Health,Sell,27.34375,11.1328125,512,61.5234375,27.34375,14.57130133
37.92,36.72,0.7850000000000037,1.1340631464966924,12.333055644927486,Health,Sell,20.0,8.8,250,71.2,26.23807367,8.8
36.61,36.605000000000004,0.740000000000002,2.2831568174614363,13.586339523943053,Health,Sell,21.46892655,7.344632768,177,71.18644068,27.6934409,7.344632768
36.6,35.575,2.700000000000003,1.930587368227644,9.086669876405297,Health,Sell,22.59887006,9.039548023,177,68.36158192,25.99852565,9.039548023
36.48,34.72,1.4750000000000014,1.527040894274196,15.289537661338569,Health,Sell,21.22905028,8.938547486,179,69.83240223,26.09952618,8.938547486
34.16,35.055,0.6799999999999997,1.123617494999596,15.258460281250736,Health,Sell,23.60248447,6.211180124,161,70.1863354,28.82689354,6.211180124
35.13,34.315,1.5700000000000003,2.5404640947791566,15.352582042653733,Health,Sell,28.94736842,8.552631579,152,62.5,28.94736842,11.0145579
35.0,34.175,1.2299999999999969,4.468793962754211,7.625195277485679,Health,Sell,23.56687898,10.82802548,157,65.60509554,24.21004819,10.82802548
34.19,34.555,0.8414999999999964,0.9737790202988437,17.792491430678798,Health,Sell,20.12578616,8.176100629,159,71.69811321,26.86197304,8.176100629
34.45,34.754999999999995,0.6200000000000045,1.7094897508908171,8.594130541621574,Health,Buy,32.29166667,3.645833333,192,64.0625,32.29166667,4.545259658
34.57,34.945,0.7800000000000011,2.3033724795751587,8.686104372793729,Health,Sell,28.27586207,8.275862069,145,63.44827586,28.27586207,9.789512534
34.7,35.54,0.6499999999999986,4.860796579695235,19.324007023048633,Health,Sell,29.13907285,3.973509934,151,66.88741722,31.06456374,3.973509934
35.37,36.01,0.9799999999999969,3.238274952370717,13.924515030673861,Health,Sell,27.86885246,11.47540984,183,60.6557377,27.86885246,15.78159847
35.76,36.015,0.6126999999999967,3.982054022630379,7.686743786161055,Health,Sell,30.63583815,8.670520231,173,60.69364162,30.63583815,12.93880494
36.02,35.864999999999995,0.8600000000000065,2.1204158726836013,9.843199562896519,Health,Buy,30.20134228,5.369127517,149,64.4295302,30.20134228,5.901523642
35.97,35.805,0.5399999999999991,2.7759274596713572,13.853508756012523,Health,Sell,30.28169014,7.042253521,142,62.67605634,30.28169014,9.328123506
35.87,36.095,0.46999999999999886,0.681538611190927,14.391598058613358,Health,Buy,30.56994819,7.25388601,193,62.1761658,30.56994819,10.03964654
35.93,36.69,1.0,2.116790475285908,14.176216214782494,Health,Sell,34.59459459,4.864864865,185,60.54054054,34.59459459,9.28625065
36.29,36.935,0.49499999999999744,3.473341609558088,12.40997227712764,Health,Sell,25.45454545,7.272727273,165,67.27272727,27.76534639,7.272727273
37.07,36.67,0.9699999999999989,2.0396094518311942,7.986187124370378,Health,Sell,25.14619883,9.356725146,171,65.49707602,25.68134852,9.356725146
37.03,35.875,1.074300000000001,2.451067075258157,6.122128068759047,Health,Sell,30.35714286,6.547619048,168,63.0952381,30.35714286,8.414307273
36.12,35.75,0.6700000000000017,1.9573542332041398,18.25815558972509,Health,Sell,30.34482759,2.75862069,145,66.89655172,32.27945299,2.75862069
35.55,35.97,0.509999999999998,4.687818039337049,18.248706701820552,Health,Sell,32.14285714,5.102040816,196,62.75510204,32.14285714,7.308865101
35.82,36.06,0.490000000000002,0.6880173414488959,18.189965025182076,Health,Sell,26.78571429,7.142857143,168,66.07142857,27.89521653,7.142857143
36.24,35.765,0.5300000000000011,0.850419589102575,17.148653880747098,Health,Sell,30.24691358,7.407407407,162,62.34567901,30.24691358,10.02365472
35.6,36.245000000000005,0.5700000000000003,1.5018012590991976,9.797445590828346,Health,Sell,24.72527473,6.593406593,182,68.68131868,28.44466708,6.593406593
